,Ländergruppierungen,GES,ALT,Value
754,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,66,32145
755,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,67,29525
756,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,68,29255
757,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,69,25440
758,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,70,21255
759,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,71,18835
760,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,72,18780
761,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,73,17670
762,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,74,20700
763,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,75,20545
764,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,76,20155
765,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,77,19335
766,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,78,17145
767,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,79,14985
768,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,80,13845
769,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,81,12300
770,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,82,11970
771,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,83,10490
772,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,84,10115
773,Drittstaaten zu EG-10 (bis 31.12.1985),GESM,85,42605
774,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,0,37090
775,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,1,52470
776,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,2,56905
777,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,3,60700
778,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,4,62260
779,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,5,64155
780,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,6,64830
781,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,7,66165
782,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,8,67490
783,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,9,63535
784,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,10,64175
785,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,11,61210
786,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,12,61165
787,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,13,58340
788,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,14,58115
789,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,15,57820
790,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,16,57415
791,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,17,53365
792,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,18,53240
793,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,19,58240
794,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,20,67375
795,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,21,71760
796,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,22,74170
797,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,23,80470
798,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,24,90245
799,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,25,100805
800,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,26,108750
801,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,27,115710
802,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,28,120685
803,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,29,122770
804,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,30,123895
805,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,31,124555
806,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,32,125710
807,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,33,126085
808,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,34,128685
809,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,35,127425
810,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,36,127135
811,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,37,123235
812,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,38,120535
813,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,39,118620
814,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,40,115775
815,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,41,114530
816,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,42,113035
817,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,43,110985
818,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,44,111640
819,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,45,106815
820,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,46,103605
821,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,47,101265
822,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,48,99310
823,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,49,96900
824,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,50,95635
825,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,51,91740
826,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,52,88170
827,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,53,84140
828,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,54,81280
829,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,55,75710
830,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,56,71280
831,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,57,63745
832,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,58,61655
833,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,59,59000
834,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,60,55790
835,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,61,51360
836,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,62,48480
837,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,63,43905
838,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,64,44890
839,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,65,39790
840,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,66,36735
841,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,67,34110
842,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,68,35265
843,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,69,34440
844,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,70,34020
845,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,71,31760
846,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,72,32560
847,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,73,29055
848,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,74,32380
849,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,75,29510
850,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,76,26630
851,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,77,24265
852,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,78,20490
853,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,79,17550
854,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,80,15475
855,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,81,13155
856,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,82,12500
857,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,83,11390
858,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,84,11085
859,Drittstaaten zu EG-10 (bis 31.12.1985),GESW,85,48565
860,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,0,38740
861,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,1,54855
862,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,2,59160
863,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,3,63300
864,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,4,64590
865,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,5,66465
866,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,6,67300
867,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,7,69070
868,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,8,70020
869,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,9,67385
870,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,10,67100
871,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,11,64685
872,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,12,65260
873,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,13,62875
874,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,14,63505
875,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,15,64750
876,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,16,68955
877,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,17,71965
878,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,18,77230
879,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,19,80990
880,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,20,86125
881,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,21,85250
882,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,22,91280
883,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,23,101900
884,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,24,118445
885,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,25,136100
886,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,26,140065
887,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,27,145285
888,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,28,145400
889,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,29,146800
890,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,30,145625
891,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,31,143540
892,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,32,144460
893,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,33,142580
894,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,34,145580
895,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,35,142955
896,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,36,140840
897,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,37,134900
898,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,38,128755
899,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,39,126220
900,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,40,120415
901,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,41,116135
902,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,42,114325
903,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,43,110970
904,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,44,112665
905,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,45,107185
906,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,46,103190
907,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,47,100200
908,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,48,97260
909,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,49,95170
910,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,50,92780
911,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,51,87385
912,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,52,84825
913,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,53,81070
914,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,54,78935
915,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,55,75150
916,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,56,70310
917,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,57,62790
918,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,58,61105
919,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,59,58650
920,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,60,56395
921,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,61,52220
922,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,62,46815
923,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,63,40100
924,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,64,39530
925,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,65,33505
926,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,66,30685
927,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,67,28290
928,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,68,28240
929,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,69,24450
930,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,70,20410
931,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,71,17995
932,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,72,18030
933,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,73,16950
934,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,74,20060
935,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,75,19655
936,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,76,19045
937,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,77,18420
938,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,78,16215
939,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,79,14085
940,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,80,13055
941,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,81,11605
942,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,82,11390
943,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,83,9930
944,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,84,9580
945,Drittstaaten zu EG-12 (bis 31.12.1994),GESM,85,39595
946,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,0,36645
947,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,1,51820
948,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,2,56125
949,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,3,59790
950,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,4,61190
951,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,5,63025
952,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,6,63660
953,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,7,64995
954,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,8,66220
955,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,9,62295
956,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,10,63040
957,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,11,60085
958,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,12,60000
959,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,13,57165
960,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,14,56840
961,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,15,56585
962,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,16,56135
963,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,17,52210
964,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,18,52110
965,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,19,57010
966,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,20,65600
967,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,21,69930
968,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,22,72365
969,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,23,78350
970,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,24,87910
971,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,25,98050
972,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,26,105985
973,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,27,112790
974,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,28,117910
975,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,29,119820
976,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,30,121060
977,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,31,121615
978,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,32,122845
979,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,33,123185
980,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,34,125705
981,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,35,124445
982,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,36,124160
983,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,37,120500
984,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,38,117920
985,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,39,116120
986,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,40,113245
987,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,41,112040
988,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,42,110465
989,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,43,108230
990,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,44,109005
991,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,45,104145
992,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,46,100900
993,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,47,98495
994,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,48,96415
995,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,49,94045
996,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,50,92805
997,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,51,88840
998,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,52,85335
999,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,53,81355
1000,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,54,78370
1001,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,55,72990
1002,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,56,68635
1003,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,57,61115
1004,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,58,59245
1005,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,59,56675
1006,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,60,53615
1007,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,61,49400
1008,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,62,46660
1009,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,63,42280
1010,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,64,43395
1011,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,65,38535
1012,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,66,35565
1013,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,67,32995
1014,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,68,34240
1015,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,69,33455
1016,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,70,33050
1017,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,71,30760
1018,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,72,31525
1019,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,73,28115
1020,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,74,31370
1021,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,75,28520
1022,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,76,25580
1023,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,77,23280
1024,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,78,19650
1025,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,79,16635
1026,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,80,14585
1027,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,81,12390
1028,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,82,11830
1029,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,83,10845
1030,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,84,10550
1031,Drittstaaten zu EG-12 (bis 31.12.1994),GESW,85,45495
1032,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,0,39715
1033,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,1,56285
1034,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,2,60945
1035,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,3,65260
1036,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,4,66635
1037,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,5,68680
1038,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,6,69595
1039,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,7,71480
1040,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,8,72480
1041,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,9,69855
1042,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,10,69400
1043,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,11,66985
1044,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,12,67540
1045,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,13,65325
1046,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,14,66195
1047,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,15,67325
1048,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,16,71650
1049,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,17,74505
1050,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,18,79855
1051,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,19,83730
1052,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,20,89360
1053,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,21,88755
1054,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,22,94940
1055,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,23,105800
1056,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,24,122765
1057,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,25,141280
1058,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,26,145525
1059,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,27,150995
1060,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,28,151160
1061,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,29,152650
1062,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,30,151850
1063,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,31,149755
1064,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,32,150935
1065,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,33,148970
1066,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,34,151985
1067,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,35,149290
1068,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,36,147240
1069,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,37,141130
1070,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,38,134940
1071,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,39,132360
1072,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,40,126505
1073,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,41,122310
1074,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,42,120800
1075,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,43,117415
1076,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,44,119365
1077,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,45,113785
1078,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,46,109925
1079,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,47,107010
1080,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,48,104350
1081,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,49,102750
1082,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,50,100215
1083,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,51,94595
1084,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,52,92095
1085,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,53,88055
1086,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,54,85890
1087,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,55,82315
1088,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,56,77565
1089,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,57,69985
1090,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,58,67620
1091,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,59,64815
1092,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,60,62270
1093,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,61,57445
1094,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,62,51895
1095,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,63,44980
1096,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,64,44025
1097,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,65,37775
1098,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,66,34515
1099,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,67,31775
1100,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,68,31325
1101,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,69,27250
1102,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,70,22815
1103,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,71,20105
1104,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,72,19965
1105,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,73,18835
1106,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,74,21765
1107,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,75,21655
1108,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,76,21430
1109,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,77,21005
1110,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,78,18810
1111,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,79,16345
1112,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,80,14900
1113,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,81,13145
1114,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,82,12900
1115,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,83,11345
1116,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,84,11115
1117,Drittstaaten zu EG-9 (bis 31.12.1980),GESM,85,47925
1118,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,0,37590
1119,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,1,53175
1120,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,2,57725
1121,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,3,61600
1122,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,4,63215
1123,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,5,65155
1124,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,6,65805
1125,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,7,67190
1126,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,8,68530
1127,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,9,64575
1128,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,10,65115
1129,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,11,62220
1130,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,12,62185
1131,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,13,59380
1132,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,14,59285
1133,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,15,59010
1134,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,16,58670
1135,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,17,54535
1136,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,18,54445
1137,Drittstaaten zu EG-9 (bis 31.12.1980),GESW,19,59470
